2014.01.22,10:45,172.44600,172.53000,172.41200,172.41800,1099
2014.01.22,11:00,172.41600,172.56500,172.41600,172.54700,1059
2014.01.22,11:15,172.54800,172.69300,172.53400,172.67700,1005
2014.01.22,11:30,172.68000,172.81100,172.63600,172.71400,1187
2014.01.22,11:45,172.71600,172.75400,172.64900,172.65200,927
2014.01.22,12:00,172.65100,172.75200,172.62400,172.70700,938
2014.01.22,12:15,172.71500,172.79200,172.67600,172.75400,1042
2014.01.22,12:30,172.75500,172.82700,172.60600,172.78400,1622
2014.01.22,12:45,172.77700,172.82900,172.72400,172.76300,1682
2014.01.22,13:00,172.76100,172.85300,172.73600,172.82600,1421
2014.01.22,13:15,172.82900,172.94500,172.78100,172.90700,1332
2014.01.22,13:30,172.90800,173.03800,172.85300,173.02500,1333
2014.01.22,13:45,173.02800,173.10100,172.98700,173.09900,1571
2014.01.22,14:00,173.10100,173.11900,172.96600,172.97700,1599
2014.01.22,14:15,172.97800,173.04600,172.92900,173.02000,1338
2014.01.22,14:30,173.02100,173.02900,172.87600,172.89300,2093
2014.01.22,14:45,172.89900,172.96200,172.84900,172.94000,1527
2014.01.22,15:00,172.96000,173.02100,172.89700,172.91400,1976
2014.01.22,15:15,172.91300,173.12900,172.88500,173.05200,1793
2014.01.22,15:30,173.05300,173.09800,172.93100,172.93800,1586
2014.01.22,15:45,172.93600,172.97000,172.79600,172.85300,2386
2014.01.22,16:00,172.85800,172.93900,172.78900,172.86200,2062
2014.01.22,16:15,172.86400,172.99800,172.86400,172.96000,1545
2014.01.22,16:30,172.95800,172.98900,172.86400,172.96400,1039
2014.01.22,16:45,172.96800,173.03100,172.87700,172.88600,1177
2014.01.22,17:00,172.89300,172.97800,172.85300,172.96200,1245
2014.01.22,17:15,172.96300,172.99800,172.92700,172.95100,806
2014.01.22,17:30,172.95200,173.04100,172.91400,173.00500,773
2014.01.22,17:45,173.00400,173.08600,172.98800,173.06300,802
2014.01.22,18:00,173.05900,173.19000,172.95000,173.14500,1119
2014.01.22,18:15,173.14400,173.15100,173.08100,173.09900,647
2014.01.22,18:30,173.10000,173.14500,173.09000,173.12700,812
2014.01.22,18:45,173.12900,173.16700,173.09800,173.11600,804
2014.01.22,19:00,173.11300,173.14500,173.09800,173.13500,668
2014.01.22,19:15,173.13400,173.16300,173.11200,173.16000,595
2014.01.22,19:30,173.15900,173.16800,173.08800,173.09200,430
2014.01.22,19:45,173.09400,173.09500,173.02800,173.07300,484
2014.01.22,20:00,173.07000,173.11200,173.03900,173.08900,656
2014.01.22,20:15,173.08700,173.12500,173.02400,173.04700,595
2014.01.22,20:30,173.04800,173.14300,173.04300,173.13900,472
2014.01.22,20:45,173.13600,173.22400,173.10800,173.21500,886
2014.01.22,21:00,173.21400,173.22800,173.16400,173.16500,460
2014.01.22,21:15,173.16700,173.18900,173.13500,173.14700,259
2014.01.22,21:30,173.14800,173.29300,173.14200,173.15900,563
2014.01.22,21:45,173.14700,173.24200,173.14700,173.21200,438
2014.01.22,22:00,173.21500,173.27300,173.20500,173.25700,230
2014.01.22,22:15,173.25300,173.27400,173.20700,173.24700,233
2014.01.22,22:30,173.24600,173.25900,173.18700,173.20300,174
2014.01.22,22:45,173.20800,173.22900,173.15900,173.19000,404
2014.01.22,23:00,173.19200,173.19500,173.13200,173.16600,298
2014.01.22,23:15,173.16500,173.21300,173.13600,173.19600,313
2014.01.22,23:30,173.19500,173.36300,173.13700,173.28300,941
2014.01.22,23:45,173.28500,173.31600,173.26000,173.30800,537
2014.01.23,00:00,173.30300,173.39100,173.26500,173.31600,1113
2014.01.23,00:15,173.31400,173.54900,173.29100,173.52800,1303
2014.01.23,00:30,173.52900,173.63700,173.48400,173.51700,1153
2014.01.23,00:45,173.52000,173.52200,173.39300,173.43000,1121
2014.01.23,01:00,173.43200,173.50200,173.39400,173.48100,835
2014.01.23,01:15,173.48200,173.51000,173.35200,173.37700,1107
2014.01.23,01:30,173.37800,173.46700,173.35700,173.40200,1072
2014.01.23,01:45,173.40100,173.40100,173.17900,173.27500,2255
2014.01.23,02:00,173.27600,173.33000,173.14900,173.17800,1590
2014.01.23,02:15,173.18300,173.25100,173.08600,173.22700,1299
2014.01.23,02:30,173.22600,173.29300,173.21700,173.24600,712
2014.01.23,02:45,173.24400,173.29500,173.21100,173.28800,585
2014.01.23,03:00,173.28900,173.34300,173.24700,173.29300,633
2014.01.23,03:15,173.29200,173.33800,173.03300,173.07100,1842
2014.01.23,03:30,173.06800,173.11100,172.89800,172.97600,1843
2014.01.23,03:45,172.97500,173.04300,172.87500,172.98200,1354
2014.01.23,04:00,172.99200,173.05400,172.89800,172.91400,1139
2014.01.23,04:15,172.90700,172.95200,172.77200,172.79100,1510
2014.01.23,04:30,172.79000,172.81800,172.68500,172.78200,1171
2014.01.23,04:45,172.78100,172.84400,172.68700,172.73900,961
2014.01.23,05:00,172.73500,172.80100,172.65900,172.77500,889
2014.01.23,05:15,172.77600,172.93700,172.74300,172.88000,926
2014.01.23,05:30,172.88400,172.94700,172.86400,172.88300,1042
2014.01.23,05:45,172.88400,172.91800,172.79900,172.87400,908
2014.01.23,06:00,172.87200,172.88500,172.78200,172.82200,980
2014.01.23,06:15,172.82100,172.85200,172.72700,172.76100,817
2014.01.23,06:30,172.76300,172.79800,172.75200,172.78300,503
2014.01.23,06:45,172.78400,172.87700,172.78400,172.83000,605
2014.01.23,07:00,172.82900,172.84000,172.71900,172.78900,932
2014.01.23,07:15,172.78800,172.85200,172.70800,172.73600,1045
2014.01.23,07:30,172.73800,172.85800,172.67200,172.72100,1605
2014.01.23,07:45,172.72000,173.04800,172.71200,173.00700,2006
2014.01.23,08:00,173.00600,173.22300,172.98100,173.14200,2478
2014.01.23,08:15,173.14100,173.38400,173.09000,173.30600,2524
2014.01.23,08:30,173.31200,173.43800,173.29700,173.39400,3035
2014.01.23,08:45,173.38600,173.46100,173.34900,173.40400,1923
2014.01.23,09:00,173.40200,173.41100,173.08900,173.11000,2217
2014.01.23,09:15,173.10800,173.28300,173.09300,173.19200,1965
2014.01.23,09:30,173.19300,173.20500,173.03500,173.11900,1582
2014.01.23,09:45,173.12100,173.19500,173.07100,173.12800,1742
2014.01.23,10:00,173.13000,173.17000,173.01200,173.09600,1475
2014.01.23,10:15,173.09300,173.18700,173.02400,173.09100,1556
2014.01.23,10:30,173.08900,173.17300,173.06200,173.08200,1225
